City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
194,karasburg,-28.0167,18.75,296.83,48,36,2.14,NA,1704162672
195,cabo san lucas,22.8909,-109.9124,295.32,68,100,2.06,MX,1704162479
196,ocos,14.5094,-92.1933,297.25,77,0,2.67,GT,1704162673
197,cole harbour,44.6724,-63.4751,269.86,81,34,1.34,CA,1704162674
198,san patricio,28.017,-97.5169,288.12,66,100,4.76,US,1704162500
199,lido di ostia,41.7321,12.2765,283.73,90,0,3.6,IT,1704162675
200,brookings,44.3114,-96.7984,270.47,88,0,4.63,US,1704162280
201,sitka,57.0531,-135.33,280.09,61,0,6.17,US,1704162533
202,ribeira brava,32.65,-17.0667,293.15,81,26,2.65,PT,1704162677
203,macau,22.2006,113.5461,293.55,77,20,4.63,MO,1704162521
204,woodland park,40.8898,-74.1949,277.48,73,0,3.09,US,1704162678
205,hawaiian paradise park,19.5933,-154.9731,297.61,80,100,2.57,US,1704162458
206,acajutla,13.5928,-89.8275,299.17,67,5,2.49,SV,1704162679
207,charters towers,-20.1,146.2667,308.2,35,3,3.83,AU,1704162679
208,port mathurin,-19.6833,63.4167,300.66,79,61,5.67,MU,1704162512
209,hekimhan,38.818,37.9312,271.44,72,100,1.26,TR,1704162686
210,alice springs,-23.7,133.8833,310.9,10,9,1.54,AU,1704162538
211,tidjikja,18.5564,-11.4271,293.2,12,100,4.35,MR,1704162687
212,saipan,15.1355,145.701,302.54,79,40,6.17,MP,1704162688
213,salinopolis,-0.6136,-47.3561,299.57,83,100,3.55,BR,1704162688
214,anover de tajo,39.9757,-3.765,280.61,70,100,1.24,ES,1704162689
215,jetalsar,21.7,70.5833,291.57,56,0,2.35,IN,1704162689
216,porto novo,6.4965,2.6036,301.05,84,26,2.65,BJ,1704162583
217,chonchi,-42.6128,-73.8092,285.99,98,72,1.38,CL,1704162690
218,caconda,-13.7333,15.0667,288.34,80,68,1.06,AO,1704162691
219,saint-philippe,-21.3585,55.7679,297.92,85,100,1.74,RE,1704162508
220,guerrero,17.6667,-100.0,289.85,67,9,1.61,MX,1704162692
221,hotan,37.0997,79.9269,271.28,47,0,0.78,CN,1704162693
222,buka,40.8108,69.1986,277.9,43,100,2.56,UZ,1704162693
223,tallahassee,30.4383,-84.2807,287.51,62,94,0.45,US,1704162463
224,naze,28.3667,129.4833,292.66,53,9,2.43,JP,1704162499
225,valparaiso,-33.0393,-71.6273,288.95,82,0,1.03,CL,1704162695
226,biloela,-24.4167,150.5,302.84,46,32,2.32,AU,1704162696
227,amahai,-3.3333,128.9167,303.35,67,61,1.74,ID,1704162697
228,coyhaique,-45.5752,-72.0662,291.49,55,0,1.03,CL,1704162465
229,glace bay,46.1969,-59.957,270.35,79,100,3.6,CA,1704162698
230,suifenhe,44.4,131.1667,266.17,69,85,4.91,CN,1704162698
231,malangawa,26.8568,85.5581,289.71,56,0,0.56,NP,1704162699
232,ciudad general teran,25.2667,-99.6833,289.97,70,100,2.03,MX,1704162700
233,bilajer,40.5681,50.0378,280.05,93,40,4.12,AZ,1704162700
234,smara,26.7384,-11.6719,288.44,34,15,1.39,EH,1704162701
235,lamu,-2.2717,40.902,298.27,84,100,3.98,KE,1704162701
236,tsiombe,-25.3,45.4833,296.4,91,98,7.56,MG,1704162462
237,afaahiti,-17.75,-149.2833,302.08,78,100,3.7,PF,1704162702
238,kaa-khem,51.6833,94.7333,252.26,89,69,1.6,RU,1704162703
239,shira,54.4911,89.9531,268.93,83,100,3.46,RU,1704162703
240,gwaram,11.2764,9.8858,289.56,24,93,2.2,NG,1704162704
241,mount gambier,-37.8333,140.7667,297.83,57,87,5.18,AU,1704162507
242,guajara mirim,-10.7828,-65.3394,296.92,93,100,1.0,BR,1704162705
243,posse,-14.0931,-46.3694,293.27,95,100,2.33,BR,1704162706
244,yoloten,37.2989,62.3597,278.74,65,99,2.69,TM,1704162706
245,araguaina,-7.1911,-48.2072,296.51,90,31,1.41,BR,1704162707
246,sinop,41.7711,34.8709,280.65,69,100,3.9,TR,1704162491
247,uniontown,39.9001,-79.7164,274.34,51,100,0.89,US,1704162708
248,mumford,5.2618,-0.759,299.9,81,10,2.79,GH,1704162708
249,antsiranana,-12.2787,49.2917,298.93,84,99,1.68,MG,1704162709
250,kamaishi,39.2667,141.8833,280.35,47,95,2.43,JP,1704162709
251,kiffa,16.6166,-11.4045,295.13,13,100,4.06,MR,1704162710
252,nagqu,31.5,92.0,261.22,65,99,1.77,CN,1704162710
253,tamanrasset,22.785,5.5228,280.1,26,0,1.03,DZ,1704162711
254,taltal,-25.4,-70.4833,292.41,79,7,1.26,CL,1704162712
255,mata-utu,-13.2816,-176.1745,301.41,77,97,4.51,WF,1704162712
256,corn island,12.1694,-83.0418,300.52,78,4,6.51,NI,1704162713
257,kargasok,59.0556,80.8572,257.57,96,100,6.26,RU,1704162713
258,grand falls-windsor,48.9332,-55.6649,265.65,76,4,1.79,CA,1704162714
259,sanga-sanga,5.0725,119.7853,301.14,76,100,2.89,PH,1704162714
260,badger,64.8,-147.5333,248.08,80,0,0.0,US,1704162482
261,callao,-12.0667,-77.15,297.44,78,75,7.2,PE,1704162682
262,verdal,63.7933,11.4817,267.17,82,4,3.55,NO,1704162716
263,san antonio de pale,-1.4014,5.6325,300.16,81,17,3.34,GQ,1704162716
264,al bayda',32.7627,21.7551,282.78,83,7,4.45,LY,1704162717
265,huetamo de nunez,18.5833,-100.8833,296.6,44,86,0.03,MX,1704162717
266,petoskey,45.3733,-84.9553,272.06,84,100,5.66,US,1704162718
267,happy valley-goose bay,53.3168,-60.3315,260.32,66,75,2.06,CA,1704162719
268,la gi,10.6667,107.7833,302.58,60,92,1.99,VN,1704162719
269,kikwit,-5.041,18.8162,294.54,98,100,0.1,CD,1704162720
270,puerto carreno,6.189,-67.4859,300.48,63,85,3.86,CO,1704162720
271,arandas,20.7,-102.35,285.96,40,100,0.79,MX,1704162721
272,puerto aysen,-45.4,-72.7,286.52,90,78,1.84,CL,1704162722
